92-U-236(n,total fission) ENDF/B-VII.1
1142.53,7.95141E-4
1143.19,6.60917E-4
1144.02,5.43422E-4
1144.91,4.60016E-4
1145.97,3.96484E-4
1147.02,3.61733E-4
1148.07,3.52445E-4
1148.81,3.64357E-4
1149.18,3.83163E-4
1149.36,4.0477E-4
1149.48,4.32851E-4
1149.61,4.85356E-4
1149.7,5.54437E-4
1149.77,6.44132E-4
1149.85,7.77481E-4
1149.92,9.49942E-4
1149.99,0.00118987
1150.06,0.00151837
1150.13,0.0019601
1150.2,0.00254332
1150.27,0.00339414
1150.35,0.00449915
1150.43,0.00605398
1150.53,0.00819781
1150.63,0.011146
1150.78,0.0165543
1151.07,0.027737
1151.23,0.0321473
1151.37,0.0339703
1151.4,0.0340129
1151.54,0.0328393
1151.69,0.0291271
1151.93,0.0202439
1152.12,0.0130656
1152.23,0.0094491
1152.33,0.00703332
1152.41,0.00537293
1152.49,0.00406467
1152.56,0.00321337
1152.63,0.00254904
1152.7,0.00203453
1152.77,0.00163284
1152.84,0.00134804
1152.93,0.00113023
1152.99,0.00102271
1153.08,9.32497E-4
1153.2,8.72463E-4
1153.29,8.63653E-4
1153.45,8.85671E-4
1153.75,9.96676E-4
1154.05,0.0011715
1154.33,0.00140715
1154.57,0.00169703
1154.77,0.00204763
1154.93,0.00246714
1155.05,0.00297137
1155.15,0.00356021
1155.23,0.00429598
1155.3,0.00515912
1155.37,0.00635313
1155.43,0.00774184
1155.49,0.00958418
1155.55,0.012022
1155.62,0.0156006
1155.69,0.0203947
1155.75,0.0267452
1155.82,0.0356224
1155.89,0.0475995
1155.97,0.0630712
1156.04,0.0838718
1156.13,0.112976
1156.22,0.155867
1156.34,0.223016
1156.52,0.345057
1156.78,0.525233
1156.94,0.606537
1157.09,0.635799
1157.1,0.635933
1157.24,0.613924
1157.37,0.556138
1157.56,0.429388
1157.81,0.251824
1157.93,0.177186
1158.03,0.130948
1158.12,0.0972069
1158.2,0.0723051
1158.27,0.0548647
1158.34,0.0412257
1158.41,0.0315298
1158.47,0.0246463
1158.53,0.0192691
1158.59,0.0151139
1158.65,0.0119314
1158.71,0.00944334
1158.77,0.00763158
1158.84,0.00603571
1158.91,0.0048975
1159.0,0.00396764
1159.08,0.0033237
1159.19,0.00275757
1159.3,0.00236873
1159.44,0.00200492
1159.62,0.00168589
1159.86,0.00138217
1160.12,0.00115238
1160.44,9.54521E-4
1160.83,7.81085E-4
1161.23,6.56402E-4
1161.7,5.58931E-4
1162.19,4.89852E-4
1162.8,4.39122E-4
1163.42,4.2231E-4
1163.74,4.28838E-4
1164.14,4.58113E-4
1164.45,5.06751E-4
1164.65,5.69532E-4
1164.77,6.40264E-4
1164.87,7.34749E-4
1164.96,8.68223E-4
1165.04,0.00104544
1165.1,0.00126078
1165.17,0.00157848
1165.22,0.00198619
1165.28,0.00254614
1165.34,0.0033088
1165.4,0.00433721
1165.46,0.00570835
1165.52,0.00751407
1165.58,0.00986109
1165.65,0.0131546
1165.72,0.0177634
1165.79,0.0236872
1165.87,0.0323461
1165.95,0.043288
1166.04,0.059198
1166.16,0.0846656
1166.33,0.130496
1166.58,0.197772
1166.74,0.227993
1166.89,0.239466
1166.9,0.23956
1167.03,0.231677
1167.17,0.209612
1167.37,0.157423
1167.61,0.0926033
1167.74,0.0640094
1167.84,0.0455955
1167.92,0.033789
1168.0,0.025321
1168.07,0.0186651
1168.14,0.0138586
1168.2,0.0104535
1168.27,0.00783714
1168.33,0.0060187
1168.38,0.00463097
1168.44,0.0036719
1168.49,0.00294445
1168.54,0.00240428
1168.6,0.00201555
1168.64,0.00179472
1168.7,0.00158884
1168.76,0.00151178
1168.83,0.00154998
1168.89,0.00169981
1168.95,0.00196622
1169.02,0.002361
1169.09,0.00295418
1169.16,0.00384367
1169.24,0.00498767
1169.32,0.00671203
1169.42,0.00924924
1169.52,0.0125542
1169.67,0.0183624
1169.97,0.0312414
1170.13,0.0362173
1170.28,0.0381103
1170.3,0.0381311
1170.43,0.0368879
1170.56,0.0334241
1170.77,0.0252226
1171.01,0.0148024
1171.13,0.0105667
1171.22,0.00782621
1171.32,0.00567484
1171.4,0.00422895
1171.47,0.00318945
1171.54,0.00238481
1171.6,0.00183982
1171.67,0.00141033
1171.74,0.00108703
1171.8,8.47382E-4
1171.87,6.72288E-4
1171.93,5.4593E-4
1172.0,4.55729E-4
1172.07,3.84423E-4
1172.17,3.27364E-4
1172.28,2.87461E-4
1172.39,2.64734E-4
1172.62,2.41832E-4
1173.07,2.22831E-4
1173.68,2.13111E-4
1173.98,2.11606E-4
1174.95,2.17452E-4
1175.91,2.37917E-4
1176.88,2.75384E-4
1177.73,3.28554E-4
1178.47,3.99706E-4
1179.08,4.88599E-4
1179.62,6.01349E-4
1180.05,7.30687E-4
1180.45,9.02229E-4
1180.81,0.0011205
1181.13,0.00139489
1181.38,0.00170764
1181.59,0.00209107
1181.76,0.0025372
1181.89,0.00302248
1182.0,0.00364953
1182.09,0.00444522
1182.17,0.00539929
1182.25,0.00670712
1182.32,0.00830559
1182.38,0.0104802
1182.45,0.0134294
1182.52,0.0174033
1182.58,0.0223069
1182.64,0.0286633
1182.72,0.0381409
1182.79,0.0505135
1182.86,0.0674918
1182.95,0.0905336
1183.03,0.119499
1183.12,0.162544
1183.25,0.231119
1183.44,0.359848
1183.69,0.536589
1183.85,0.612212
1184.0,0.637811
1184.13,0.617188
1184.27,0.559431
1184.47,0.425551
1184.72,0.253533
1184.85,0.174979
1184.95,0.128625
1185.05,0.093432
1185.12,0.0706627
1185.19,0.0541448
1185.26,0.0411414
1185.34,0.0310914
1185.41,0.0234525
1185.47,0.0182055
1185.54,0.0140294
1185.6,0.0109247
1185.67,0.00863244
1185.74,0.00694679
1185.81,0.00567141
1185.89,0.00461217
1185.98,0.00376135
1186.09,0.00310685
1186.23,0.00256346
1186.39,0.00212742
1186.59,0.00175264
1186.83,0.00143646
1187.1,0.00118843
1187.41,9.76324E-4
1187.73,8.18591E-4
1188.17,6.70411E-4
1188.6,5.71031E-4
1188.96,5.21237E-4
1189.06,5.16145E-4
1189.23,5.29469E-4
1189.34,5.66338E-4
1189.42,6.21468E-4
1189.5,7.14495E-4
1189.57,8.34635E-4
1189.64,0.0010163
1189.71,0.00127092
1189.76,0.00156891
1189.82,0.00196049
1189.89,0.00256505
1189.96,0.00336611
1190.03,0.00440669
1190.11,0.00594549
1190.18,0.00791753
1190.28,0.0108211
1190.38,0.0150476
1190.52,0.0218693
1190.88,0.0427572
1191.03,0.0490827
1191.18,0.0516792
1191.2,0.0517158
1191.33,0.0499929
1191.46,0.0454682
1191.66,0.0350608
1191.91,0.0203696
1192.03,0.0142911
1192.14,0.0103522
1192.22,0.00756455
1192.3,0.00563953
1192.37,0.00425198
1192.45,0.00315992
1192.51,0.00239099
1192.58,0.0018042
1192.64,0.00139888
1192.7,0.00109098
1192.76,8.60015E-4
1192.82,6.88939E-4
1192.88,5.6355E-4
1192.94,4.72509E-4
1193.01,3.96246E-4
1193.09,3.45209E-4
1193.18,3.03892E-4
1193.32,2.70717E-4
1193.46,2.54763E-4
1193.73,2.4323E-4
1193.83,2.4254E-4
1194.09,2.47604E-4
1194.26,2.59225E-4
1194.39,2.77017E-4
1194.52,3.11857E-4
1194.61,3.53635E-4
1194.69,4.11619E-4
1194.75,4.85905E-4
1194.82,5.93471E-4
1194.87,7.18416E-4
1194.93,8.86668E-4
1194.98,0.00111144
1195.04,0.00144381
1195.1,0.00189148
1195.16,0.00248717
1195.22,0.00326939
1195.28,0.00430248
1195.35,0.00576383
1195.42,0.00782437
1195.49,0.0102486
1195.57,0.013812
1195.65,0.018794
1195.75,0.0260514
1195.87,0.0368993
1196.1,0.0615218
1196.28,0.0811335
1196.44,0.0930944
1196.59,0.0976417
1196.6,0.0976676
1196.74,0.0942787
1196.88,0.0846354
1197.1,0.0614692
1197.32,0.0369932
1197.45,0.0257924
1197.55,0.0184077
1197.64,0.013431
1197.72,0.00994282
1197.79,0.0075302
1197.86,0.00556395
1197.92,0.00421854
1197.98,0.00317521
1198.04,0.00244836
1198.09,0.00188463
1198.15,0.00145226
1198.21,0.00112407
1198.26,8.81338E-4
1198.31,7.05358E-4
1198.37,5.6024E-4
1198.43,4.54911E-4
1198.49,3.78665E-4
1198.56,3.14394E-4
1198.64,2.64588E-4
1198.74,2.28194E-4
1198.86,1.99968E-4
1199.0,1.78866E-4
1199.19,1.60053E-4
1199.48,1.41198E-4
1199.97,1.20994E-4
1200.55,1.06067E-4
1201.19,9.591E-5
1202.16,8.73714E-5
1203.12,8.48867E-5
1203.66,8.70399E-5
1204.19,9.41404E-5
1204.46,1.02487E-4
1204.63,1.13488E-4
1204.73,1.25679E-4
1204.83,1.46487E-4
1204.9,1.68415E-4
1204.97,2.00377E-4
1205.03,2.46844E-4
1205.09,3.04209E-4
1205.15,3.82766E-4
1205.21,4.8946E-4
1205.27,6.32796E-4
1205.32,8.06953E-4
1205.39,0.00106782
1205.45,0.00141103
1205.51,0.00185599
1205.58,0.00250483
1205.65,0.00334206
1205.73,0.00453274
1205.81,0.00620565
1205.91,0.00850996
1206.01,0.0118508
1206.17,0.0175427
1206.46,0.0298608
1206.61,0.0344873
1206.76,0.0366725
1206.8,0.036755
1206.95,0.0353189
1207.09,0.0314887
1207.32,0.0224708
1207.53,0.0139512
1207.66,0.00961643
1207.76,0.00685082
1207.85,0.00494669
1207.93,0.00361077
1208.0,0.00272234
1208.06,0.00208218
1208.13,0.00157941
1208.19,0.00119069
1208.25,9.16419E-4
1208.31,7.05489E-4
1208.36,5.57961E-4
1208.41,4.44073E-4
1208.46,3.56905E-4
1208.52,2.90694E-4
1208.58,2.32376E-4
1208.64,1.91729E-4
1208.71,1.61494E-4
1208.78,1.38092E-4
1208.86,1.22578E-4
1208.97,1.08201E-4
1209.08,9.97265E-5
1209.23,9.28392E-5
1209.53,8.50844E-5
1209.83,8.05901E-5
1210.43,7.61607E-5
1211.03,7.51257E-5
1211.97,7.79591E-5
1212.67,8.37383E-5
1213.48,9.60115E-5
1214.07,1.10424E-4
1214.54,1.27449E-4
1214.98,1.51349E-4
1215.34,1.79204E-4
1215.63,2.10556E-4
1215.91,2.55245E-4
1216.13,3.04871E-4
1216.27,3.54123E-4
1216.4,4.19983E-4
1216.49,4.91922E-4
1216.57,5.88937E-4
1216.63,7.06068E-4
1216.7,8.72896E-4
1216.76,0.00108412
1216.82,0.0013765
1216.88,0.0017286
1216.94,0.00223766
1216.99,0.00285512
1217.05,0.00376195
1217.11,0.00496567
1217.17,0.00654602
1217.23,0.00859528
1217.29,0.0115178
1217.36,0.0152922
1217.43,0.020295
1217.5,0.0274745
1217.58,0.0372186
1217.68,0.051621
1217.79,0.0722952
1217.93,0.105744
1218.27,0.197206
1218.44,0.227762
1218.59,0.238878
1218.6,0.238952
1218.74,0.230447
1218.89,0.204737
1219.11,0.147603
1219.33,0.0905673
1219.45,0.0639847
1219.55,0.0471409
1219.64,0.0343457
1219.71,0.0257259
1219.79,0.0189366
1219.86,0.0142287
1219.92,0.0106515
1219.99,0.00793286
1220.05,0.00603412
1220.11,0.00457495
1220.17,0.00346656
1220.22,0.00270674
1220.27,0.00212401
1220.33,0.00168019
1220.38,0.00133943
1220.44,0.00105648
1220.5,8.71541E-4
1220.57,7.03941E-4
1220.63,5.86227E-4
1220.71,4.88687E-4
1220.81,4.14874E-4
1220.9,3.6401E-4
1221.04,3.08731E-4
1221.23,2.62371E-4
1221.47,2.20204E-4
1221.79,1.79578E-4
1222.18,1.47193E-4
1222.64,1.21028E-4
1223.19,1.00047E-4
1223.83,8.37216E-5
1224.56,7.12032E-5
1225.48,6.10313E-5
1226.58,5.31585E-5
1228.04,4.65558E-5
1229.51,4.25305E-5
1232.44,3.8378E-5
1235.95,3.67605E-5
1239.84,3.78841E-5
1242.39,4.05969E-5
1244.26,4.43703E-5
1246.13,5.09588E-5
1247.23,5.73507E-5
1248.32,6.75708E-5
1249.15,7.99865E-5
1249.78,9.43891E-5
1250.3,1.12209E-4
1250.77,1.35954E-4
1251.13,1.63039E-4
1251.44,1.96644E-4
1251.67,2.30711E-4
1251.86,2.75516E-4
1252.0,3.25768E-4
1252.09,3.82226E-4
1252.17,4.49983E-4
1252.24,5.31116E-4
1252.3,6.45981E-4
1252.36,7.86202E-4
1252.42,9.78176E-4
1252.47,0.00124079
1252.53,0.00159872
1252.59,0.00208376
1252.64,0.00273617
1252.7,0.00355561
1252.76,0.00470394
1252.81,0.00621016
1252.87,0.00816236
1252.93,0.0109224
1253.0,0.0144859
1253.07,0.019646
1253.14,0.0262556
1253.22,0.0356018
1253.31,0.0491714
1253.4,0.0669166
1253.52,0.0959155
1253.7,0.147459
1253.97,0.232979
1254.14,0.268727
1254.29,0.281723
1254.3,0.281804
1254.44,0.272305
1254.6,0.240477
1254.84,0.168109
1255.05,0.104308
1255.17,0.0745574
1255.27,0.0534023
1255.36,0.0392946
1255.44,0.0290398
1255.51,0.0212606
1255.58,0.0159565
1255.65,0.0118318
1255.71,0.00907851
1255.76,0.00692006
1255.82,0.00519103
1255.88,0.00393154
1255.94,0.0029769
1255.99,0.00233898
1256.04,0.00184629
1256.09,0.00146816
1256.15,0.0011443
1256.2,9.07643E-4
1256.26,7.35195E-4
1256.32,6.05091E-4
1256.39,4.9571E-4
1256.48,4.10637E-4
1256.57,3.47618E-4
1256.69,2.97361E-4
1256.84,2.58262E-4
1257.07,2.17249E-4
1257.33,1.84861E-4
1257.72,1.53499E-4
1258.18,1.29133E-4
1258.66,1.12597E-4
1259.26,9.91911E-5
1259.87,9.09085E-5
1260.67,8.49732E-5
1261.48,8.30283E-5
1262.45,8.49057E-5
1263.41,9.18757E-5
1264.14,1.01874E-4
1264.75,1.15379E-4
1265.23,1.32271E-4
1265.64,1.54084E-4
1266.0,1.83504E-4
1266.26,2.15398E-4
1266.44,2.51873E-4
1266.57,2.93828E-4
1266.66,3.40854E-4
1266.73,3.96164E-4
1266.8,4.76141E-4
1266.87,5.76063E-4
1266.93,7.1616E-4
1266.99,8.80296E-4
1267.04,0.00109891
1267.1,0.00138865
1267.15,0.0017998
1267.21,0.00234669
1267.27,0.00306736
1267.33,0.00400676
1267.39,0.00521793
1267.45,0.00695525
1267.52,0.00926824
1267.58,0.0122401
1267.66,0.0164974
1267.74,0.0225455
1267.83,0.0306142
1267.94,0.0432226
1268.07,0.0616932
1268.47,0.129032
1268.63,0.148571
1268.79,0.15581
1268.8,0.155858
1268.95,0.149745
1269.1,0.132503
1269.36,0.0895336
1269.56,0.0576935
1269.68,0.0407277
1269.78,0.0290261
1269.87,0.0212323
1269.95,0.0157597
1270.02,0.0119657
1270.09,0.00897319
1270.16,0.0067904
1270.22,0.00509928
1270.28,0.00392198
1270.34,0.0030101
1270.39,0.00231153
1270.45,0.00178234
1270.51,0.00138286
1270.57,0.00110276
1270.63,8.70135E-4
1270.68,7.18802E-4
1270.75,5.8322E-4
1270.82,4.90319E-4
1270.89,4.27039E-4
1270.97,3.77851E-4
1271.05,3.48939E-4
1271.16,3.33796E-4
1271.25,3.38848E-4
1271.33,3.60705E-4
1271.41,4.03912E-4
1271.48,4.73207E-4
1271.55,5.5998E-4
1271.62,6.94774E-4
1271.68,8.62458E-4
1271.74,0.0010869
1271.8,0.00138244
1271.87,0.00176526
1271.94,0.00234636
1272.01,0.00310159
1272.08,0.00406159
1272.17,0.00544694
1272.26,0.0073821
1272.37,0.0102409
1272.5,0.0146248
1272.87,0.0281171
1273.04,0.0325652
1273.19,0.0340095
1273.2,0.0340111
1273.35,0.032751
1273.49,0.0292256
1273.73,0.0209565
1273.94,0.0130017
1274.08,0.00901366
1274.18,0.00660444
1274.26,0.00488799
1274.34,0.00362788
1274.42,0.00269022
1274.49,0.00205105
1274.56,0.00155395
1274.63,0.00117429
1274.68,9.24846E-4
1274.74,7.32055E-4
1274.8,5.84774E-4
1274.86,4.73491E-4
1274.93,3.78655E-4
1275.0,3.11922E-4
1275.07,2.60116E-4
1275.15,2.26227E-4
1275.23,2.04185E-4
1275.35,1.84648E-4
1275.54,1.69888E-4
1275.81,1.62555E-4
1276.19,1.59973E-4
1276.89,1.64532E-4
1277.7,1.80323E-4
1278.31,2.01283E-4
1278.81,2.29557E-4
1279.17,2.62259E-4
1279.37,2.9534E-4
1279.49,3.31491E-4
1279.59,3.79633E-4
1279.68,4.47472E-4
1279.76,5.37091E-4
1279.82,6.45313E-4
1279.88,7.97048E-4
1279.94,0.00100868
1280.0,0.00126805
1280.06,0.00161296
1280.11,0.00206783
1280.17,0.00265455
1280.22,0.00342319
1280.29,0.00454728
1280.35,0.00600949
1280.41,0.00788323
1280.49,0.0105436
1280.56,0.0143021
1280.64,0.0192296
1280.73,0.0263123
1280.84,0.0370123
1280.98,0.053031
1281.37,0.108625
1281.53,0.124952
1281.68,0.131541
1281.7,0.131624
1281.85,0.126842
1281.98,0.114573
1282.2,0.0847749
1282.44,0.0506699
1282.57,0.0354163
1282.68,0.0253143
1282.77,0.0187358
1282.85,0.0136961
1282.92,0.0102149
1282.99,0.00771886
1283.06,0.00578309
1283.12,0.00442617
1283.19,0.00338238
1283.25,0.00259088
1283.31,0.00199898
1283.37,0.00156226
1283.44,0.00124412
1283.5,0.00101529
1283.56,8.52586E-4
1283.62,7.38772E-4
1283.7,6.46783E-4
1283.77,5.8783E-4
1283.87,5.41571E-4
1284.04,5.08213E-4
1284.24,4.99647E-4
1284.51,5.08222E-4
1285.05,5.56689E-4
1285.58,6.40597E-4
1285.92,7.22191E-4
1286.12,8.02504E-4
1286.27,8.98272E-4
1286.39,0.00102855
1286.48,0.00118917
1286.58,0.00142705
1286.66,0.00172524
1286.74,0.0021371
1286.83,0.00269609
1286.91,0.00343863
1287.01,0.00455977
1287.1,0.00601814
1287.21,0.00810217
1287.35,0.0114985
1287.63,0.0198158
1287.84,0.0256469
1288.01,0.0282737
1288.11,0.0287277
1288.25,0.0278134
1288.4,0.0251181
1288.71,0.0166839
1288.88,0.0123172
1289.01,0.00984026
1289.13,0.00802352
1289.23,0.00704799
1289.32,0.00647224
1289.42,0.00626751
1289.52,0.00641618
1289.62,0.00698807
1289.73,0.00805669
1289.82,0.00952114
1289.91,0.0116675
1289.99,0.0143402
1290.07,0.0177853
1290.15,0.0224135
1290.23,0.0285786
1290.31,0.0375091
1290.39,0.0486662
1290.48,0.0648588
1290.56,0.0858196
1290.67,0.116759
1290.77,0.157613
1290.9,0.220175
1291.11,0.343385
1291.38,0.50291
1291.55,0.567036
1291.7,0.588833
1291.85,0.566904
1292.02,0.502685
1292.29,0.338766
1292.5,0.221423
1292.62,0.160559
1292.73,0.119452
1292.83,0.0881705
1292.91,0.0667003
1293.0,0.0500723
1293.08,0.0385832
1293.16,0.0300002
1293.24,0.0234645
1293.31,0.0185397
1293.39,0.0148539
1293.47,0.0120361
1293.56,0.00965591
1293.65,0.00796124
1293.76,0.00658613
1293.88,0.00546614
1294.02,0.00457291
1294.2,0.00379022
1294.42,0.00310498
1294.68,0.0025283
1294.99,0.0020624
1295.22,0.00182884
1295.4,0.00173471
1295.43,0.00172973
1295.57,0.00178365
1295.68,0.00194014
1295.77,0.00218914
1295.85,0.0025917
1295.92,0.00306038
1296.0,0.00378706
1296.08,0.00477392
1296.17,0.00623949
1296.26,0.00815949
1296.35,0.0108111
1296.47,0.0149029
1296.63,0.0216819
1296.98,0.0387624
1297.15,0.0442914
1297.3,0.0459965
1297.44,0.0445318
1297.6,0.0392446
1297.86,0.0269148
1298.07,0.0170777
1298.19,0.0121004
1298.3,0.00884717
1298.39,0.00647327
1298.48,0.00478332
1298.56,0.00359877
1298.63,0.00271968
1298.7,0.00212213
1298.77,0.00166605
1298.84,0.00132318
1298.9,0.00106886
1298.98,8.60398E-4
1299.05,7.31265E-4
1299.13,6.27232E-4
1299.23,5.4169E-4
1299.34,4.79143E-4
1299.46,4.40969E-4
1299.69,3.96718E-4
1300.19,3.43165E-4
1301.04,2.83772E-4
1302.06,2.35764E-4
1303.15,2.00317E-4
1304.59,1.68673E-4
1306.04,1.4823E-4
1307.81,1.33563E-4
1309.66,1.28492E-4
1311.06,1.33951E-4
1311.98,1.45977E-4
1312.68,1.65477E-4
1313.03,1.82317E-4
1313.32,2.0437E-4
1313.48,2.24174E-4
1313.63,2.56269E-4
1313.74,2.92962E-4
1313.83,3.44358E-4
1313.91,4.12271E-4
1313.97,4.94569E-4
1314.04,6.1053E-4
1314.1,7.73377E-4
1314.16,9.74388E-4
1314.22,0.0012543
1314.28,0.0016261
1314.34,0.00211844
1314.4,0.00276325
1314.46,0.00359789
1314.53,0.00481704
1314.6,0.0063983
1314.67,0.00866911
1314.75,0.0118006
1314.84,0.0159779
1314.93,0.0218393
1315.04,0.0302941
1315.18,0.0441016
1315.56,0.0869837
1315.73,0.100968
1315.88,0.10606
1315.9,0.106108
1316.05,0.102026
1316.21,0.0902974
1316.47,0.0617666
1316.67,0.0394732
1316.8,0.0276269
1316.9,0.0199979
1316.99,0.014455
1317.07,0.0107575
1317.15,0.0079157
1317.22,0.00591401
1317.29,0.00451036
1317.35,0.00341893
1317.42,0.00258264
1317.47,0.00201231
1317.53,0.00157642
1317.59,0.00124563
1317.64,9.93976E-4
1317.7,8.04068E-4
1317.76,6.41864E-4
1317.83,5.26914E-4
1317.89,4.45868E-4
1317.97,3.82197E-4
1318.06,3.31111E-4
1318.17,2.94745E-4
1318.32,2.68184E-4
1318.55,2.48579E-4
1318.95,2.35204E-4
1319.2,2.33799E-4
1319.72,2.42378E-4
1320.24,2.65358E-4
1320.62,2.94271E-4
1321.08,3.471E-4
1321.42,4.08568E-4
1321.71,4.88278E-4
1321.9,5.69442E-4
1322.05,6.63705E-4
1322.16,7.78946E-4
1322.26,9.27888E-4
1322.33,0.00110525
1322.4,0.00132572
1322.46,0.00163443
1322.53,0.00206798
1322.59,0.00257573
1322.64,0.00325106
1322.7,0.00417903
1322.77,0.00547755
1322.83,0.00720518
1322.89,0.00947854
1322.95,0.0124361
1323.02,0.0166687
1323.08,0.0219949
1323.15,0.0292554
1323.23,0.0397313
1323.31,0.0530446
1323.4,0.0715798
1323.5,0.0973696
1323.63,0.139528
1323.85,0.225453
1324.06,0.310128
1324.23,0.357818
1324.39,0.375157
1324.4,0.375273
1324.55,0.362012
1324.7,0.321898
1324.94,0.232618
1325.16,0.143237
1325.29,0.101454
1325.39,0.0749203
1325.48,0.0547205
1325.56,0.0410809
1325.64,0.030317
1325.71,0.0228368
1325.78,0.017143
1325.84,0.0128069
1325.91,0.00977208
1325.97,0.00743593
1326.03,0.0056581
1326.09,0.00432012
1326.15,0.00340998
1326.21,0.00265018
1326.27,0.0020923
1326.33,0.00168448
1326.39,0.00138706
1326.46,0.00113971
1326.54,9.66913E-4
1326.62,8.29928E-4
1326.72,7.15382E-4
1326.87,6.12039E-4
1327.06,5.27391E-4
1327.32,4.54476E-4
1327.58,4.04342E-4
1327.97,3.52404E-4
1328.39,3.17916E-4
1328.95,2.91021E-4
1329.78,2.75265E-4
1330.06,2.7462E-4
1330.9,2.83553E-4
1331.73,3.0782E-4
1332.57,3.49441E-4
1333.41,4.14853E-4
1334.06,4.90948E-4
1334.61,5.84052E-4
1335.14,7.09296E-4
1335.57,8.5568E-4
1335.98,0.00105389
1336.34,0.00130432
1336.6,0.00155499
1336.85,0.00188979
1337.03,0.00223424
1337.17,0.00262081
1337.31,0.00316569
1337.42,0.00379701
1337.51,0.00458044
1337.59,0.00549497
1337.66,0.00675505
1337.74,0.00850086
1337.81,0.0107326
1337.88,0.0137463
1337.96,0.0177848
1338.03,0.0231432
1338.1,0.0301664
1338.17,0.0392453
1338.25,0.0524394
1338.33,0.0693779
1338.43,0.0940574
1338.53,0.127934
1338.65,0.177884
1338.8,0.257854
1339.14,0.45282
1339.31,0.527968
1339.48,0.556951
1339.5,0.557482
1339.65,0.538308
1339.8,0.484828
1340.03,0.357387
1340.27,0.218597
1340.41,0.152616
1340.52,0.111347
1340.62,0.081002
1340.7,0.0608612
1340.79,0.0455841
1340.86,0.0351505
1340.93,0.0270079
1341.0,0.0207459
1341.08,0.0158474
1341.14,0.0126496
1341.21,0.010194
1341.28,0.00800074
1341.36,0.00641929
1341.44,0.00527729
1341.53,0.00430971
1341.64,0.00354565
1341.76,0.00295499
1341.91,0.00250453
1342.11,0.00208648
1342.33,0.0017671
1342.62,0.00149147
1342.96,0.00126846
1343.35,0.00110018
1343.75,9.97308E-4
1344.15,9.41516E-4
1344.54,9.24362E-4
1345.0,9.49931E-4
1345.45,0.00103075
1345.79,0.00114008
1346.13,0.0013118
1346.45,0.00156145
1346.67,0.00183007
1346.85,0.00215371
1346.98,0.0025199
1347.1,0.00301065
1347.2,0.00366023
1347.29,0.00448079
1347.37,0.00544228
1347.44,0.00676079
1347.51,0.0085664
1347.58,0.0107458
1347.65,0.0139733
1347.73,0.0182906
1347.8,0.0239887
1347.88,0.0313995
1347.95,0.0415924
1348.04,0.0559529
1348.14,0.0762407
1348.24,0.103968
1348.36,0.145744
1348.53,0.215433
1348.87,0.366925
1349.04,0.419128
1349.2,0.436353
1349.36,0.419031
1349.52,0.369767
1349.81,0.242309
1350.01,0.156014
1350.13,0.112328
1350.24,0.0832712
1350.33,0.0612358
1350.41,0.0465078
1350.49,0.035241
1350.57,0.0265019
1350.64,0.0205859
1350.71,0.0158502
1350.79,0.0121466
1350.86,0.00939422
1350.93,0.0073687
1351.01,0.00588758
1351.08,0.00480802
1351.16,0.00395439
1351.25,0.00331612
1351.35,0.00279216
1351.47,0.00239347
1351.61,0.00211609
1351.75,0.00197932
1351.81,0.00196587
1351.91,0.00201307
1352.02,0.00218403
1352.1,0.0024182
1352.19,0.00283854
1352.29,0.00345495
1352.38,0.00430812
1352.49,0.0056188
1352.6,0.00740994
1352.73,0.010081
1353.01,0.0168507
1353.21,0.0215948
1353.37,0.0239428
1353.5,0.0245369
1353.65,0.0236358
1353.8,0.0211813
1354.05,0.015335
1354.28,0.00952316
1354.41,0.0068385
1354.52,0.0050822
1354.62,0.00377717
1354.72,0.0028665
1354.8,0.00224224
1354.88,0.00181841
1354.97,0.00147101
1355.05,0.00122386
1355.14,0.00105227
1355.23,9.37433E-4
1355.3,8.74877E-4
1355.44,8.00906E-4
1355.58,7.67152E-4
1355.91,7.51051E-4
1356.56,7.91693E-4
1357.21,8.79553E-4
1357.86,0.00102089
1358.44,0.0012062
1358.93,0.00143319
1359.41,0.00175703
1359.85,0.0021689
1360.2,0.00264197
1360.51,0.00323833
1360.8,0.00400676
1361.0,0.00477298
1361.19,0.00574112
1361.36,0.00705255
1361.5,0.00859884
1361.62,0.0105727
1361.73,0.013161
1361.83,0.0162309
1361.92,0.0204688
1362.0,0.0254808
1362.09,0.0329721
1362.18,0.0428447
1362.27,0.0558847
1362.37,0.0739278
1362.46,0.0968143
1362.57,0.132666
1362.7,0.183873
1362.87,0.268441
1363.24,0.472821
1363.43,0.545494
1363.59,0.569398
1363.6,0.569479
1363.75,0.550206
1363.94,0.483766
1364.24,0.316403
1364.44,0.210814
1364.57,0.151738
1364.69,0.112555
1364.79,0.0844796
1364.88,0.0640772
1364.98,0.0484167
1365.06,0.037804
1365.15,0.0292229
1365.23,0.0233899
1365.33,0.0184865
1365.42,0.0150075
1365.52,0.0124737
1365.61,0.0110078
1365.71,0.010037
1365.78,0.00983615
1365.89,0.0102358
1365.97,0.0113007
1366.06,0.0130509
1366.13,0.0154203
1366.22,0.0193947
1366.32,0.0247949
1366.42,0.0331168
1366.54,0.0451425
1366.7,0.0644821
1367.05,0.115116
1367.22,0.131857
1367.38,0.138712
1367.4,0.138783
1367.54,0.134292
1367.69,0.120885
1367.91,0.0912897
1368.17,0.0535069
1368.31,0.0373585
