93-Np-237(n,&gamma;) ENDF/B-VII.1
1.38E7,0.00350001
1.4E7,0.00349999
1.44E7,0.00330001
1.46E7,0.00329999
1.48E7,0.00320001
1.5E7,0.00319999
1.54E7,0.00300001
1.56E7,0.00299999
1.71E7,0.00265
1.81E7,0.00245
1.89E7,0.0023
1.95E7,0.0022
2.0E7,0.00210001
