90-Th-232(n,&gamma;) ENDF/B-VII.1
1913.68,0.773217
1913.88,0.68513
1914.17,0.488608
1914.43,0.306969
1914.58,0.218338
1914.71,0.160827
1914.81,0.120441
1914.92,0.0904593
1915.02,0.0671801
1915.11,0.0508605
1915.19,0.0394905
1915.28,0.0308179
1915.35,0.0248793
1915.44,0.0199226
1915.52,0.0163099
1915.61,0.0137112
1915.71,0.0115632
1915.83,0.00996878
1915.96,0.00889207
1916.16,0.00806036
1916.43,0.00755607
1916.97,0.00713072
1917.17,0.00708853
1917.56,0.00730024
1917.85,0.00784271
1918.6,0.0101126
1918.86,0.0104065
1919.17,0.00997565
1919.93,0.00737793
1920.24,0.00670769
1920.5,0.00645379
1920.69,0.00640392
1921.07,0.00660853
1921.36,0.00711923
1921.73,0.00830085
1922.31,0.0106136
1922.61,0.011063
1922.62,0.0110631
1922.92,0.0106407
1923.56,0.00859134
1923.87,0.00797336
1924.19,0.007805
1924.78,0.00820317
1925.51,0.00929417
1926.1,0.010656
1926.61,0.0124769
1926.96,0.0144649
1927.17,0.0164491
1927.31,0.0186007
1927.42,0.0210704
1927.53,0.024795
1927.61,0.0294026
1927.7,0.0356975
1927.78,0.0445247
1927.85,0.0551852
1927.92,0.0695238
1928.0,0.0886698
1928.07,0.114022
1928.14,0.147247
1928.21,0.190342
1928.28,0.245593
1928.37,0.326497
1928.45,0.430077
1928.53,0.561095
1928.63,0.754547
1928.73,1.03722
1928.85,1.43024
1928.99,1.97642
1929.17,2.9064
1929.63,5.49367
1929.84,6.31907
1930.04,6.61293
1930.05,6.61396
1930.26,6.34829
1930.59,5.25665
1930.79,4.59237
1930.93,4.2893
1931.05,4.19273
1931.24,4.32914
1931.46,4.87598
1932.04,6.86988
1932.89,8.76564
1933.27,9.54286
1933.34,9.56755
1933.57,9.21941
1933.77,8.26953
1934.04,6.34146
1934.39,3.60965
1934.55,2.54976
1934.69,1.8087
1934.81,1.32235
1934.91,0.976449
1935.0,0.732884
1935.09,0.554152
1935.18,0.414899
1935.25,0.31687
1935.33,0.241089
1935.41,0.18331
1935.49,0.13959
1935.56,0.108641
1935.64,0.0854943
1935.71,0.0683171
1935.8,0.0544643
1935.88,0.0446313
1935.96,0.0376529
1936.06,0.0318668
1936.18,0.0274276
1936.31,0.0241713
1936.47,0.0215799
1936.73,0.0190728
1937.06,0.0171104
1937.57,0.0152102
1938.08,0.0142907
1938.21,0.0142364
1938.47,0.0145998
1938.64,0.0155527
1938.75,0.0168679
1938.86,0.0190927
1938.96,0.021991
1939.05,0.0262484
1939.15,0.0323666
1939.24,0.0409698
1939.34,0.0528005
1939.43,0.0687087
1939.53,0.089613
1939.63,0.119485
1939.75,0.161559
1939.88,0.224165
1940.04,0.318659
1940.26,0.486181
1940.58,0.729567
1940.79,0.843112
1940.98,0.885402
1941.0,0.885725
1941.19,0.852473
1941.37,0.763946
1941.66,0.550568
1941.93,0.345513
1942.08,0.249065
1942.22,0.179995
1942.34,0.132636
1942.44,0.100185
1942.54,0.0775451
1942.63,0.0601984
1942.72,0.0472205
1942.82,0.0377396
1942.91,0.0314041
1942.99,0.0268653
1943.1,0.023059
1943.21,0.0207121
1943.34,0.0191439
1943.52,0.0182822
1943.69,0.0181403
1944.22,0.019172
1945.1,0.0225246
1945.83,0.0267724
1946.55,0.0329073
1947.17,0.040609
1947.69,0.0498408
1948.1,0.0601888
1948.48,0.0733587
1948.79,0.0882865
1949.05,0.105363
1949.29,0.127862
1949.46,0.15086
1949.61,0.179438
1949.74,0.214451
1949.85,0.255334
1949.95,0.309567
1950.05,0.386826
1950.14,0.477663
1950.23,0.599387
1950.33,0.761729
1950.42,0.994318
1950.51,1.28111
1950.6,1.65147
1950.71,2.19946
1950.82,2.9726
1950.94,4.04844
1951.07,5.58841
1951.23,7.89342
1951.46,11.866
1951.8,17.9755
1952.01,20.7986
1952.21,21.8713
1952.23,21.8838
1952.42,21.048
1952.61,18.7325
1952.92,13.2361
1953.19,8.47612
1953.35,6.09701
1953.49,4.44247
1953.6,3.34166
1953.71,2.54601
1953.82,1.94043
1953.92,1.51164
1954.01,1.23877
1954.09,1.06793
1954.19,0.913644
1954.29,0.82544
1954.4,0.785064
1954.46,0.780449
1954.63,0.806417
1955.02,0.919777
1955.12,0.927475
1955.33,0.895401
1955.52,0.809455
1955.82,0.603583
1956.1,0.403171
1956.28,0.302063
1956.42,0.234776
1956.57,0.186849
1956.72,0.151785
1956.86,0.128757
1957.05,0.109196
1957.34,0.0896929
1957.93,0.0586868
1958.19,0.0476548
1958.42,0.0402481
1958.67,0.035161
1958.99,0.0312159
1959.47,0.0283401
1960.06,0.0265718
1960.9,0.0252924
1961.32,0.0250534
1962.45,0.0255942
1963.57,0.0278551
1964.42,0.0309259
1965.41,0.0366293
1966.26,0.0442348
1966.9,0.0525524
1967.43,0.0625039
1967.75,0.0717751
1967.95,0.081811
1968.13,0.0951798
1968.27,0.111399
1968.41,0.134961
1968.55,0.168619
1968.68,0.215022
1968.82,0.275794
1968.97,0.363947
1969.18,0.512777
1969.67,0.92029
1969.9,1.05584
1970.11,1.10357
1970.14,1.10405
1970.38,1.06562
1970.69,0.972703
1970.77,0.961801
1970.93,0.987205
1971.06,1.06903
1971.17,1.22012
1971.28,1.42724
1971.39,1.76716
1971.51,2.24724
1971.62,2.89747
1971.74,3.74718
1971.87,5.04957
1972.03,7.01535
1972.22,9.88896
1972.68,17.9027
1972.9,20.7195
1973.1,21.8862
1973.14,21.9251
1973.33,21.1574
1973.52,19.1164
1973.82,13.9753
1974.12,8.7825
1974.31,6.19123
1974.45,4.56041
1974.58,3.39223
1974.69,2.59295
1974.81,1.97553
1974.92,1.50856
1975.04,1.16135
1975.15,0.906375
1975.26,0.733742
1975.37,0.597904
1975.5,0.485479
1975.63,0.404763
1975.77,0.339269
1975.97,0.276292
1976.17,0.232993
1976.45,0.191383
1976.73,0.162813
1977.18,0.130622
1977.81,0.0968416
1978.27,0.0774431
1978.73,0.0638579
1979.2,0.0542856
1979.8,0.0459718
1980.59,0.0383442
1981.37,0.0333198
1982.34,0.0295951
1983.12,0.0284854
1983.51,0.0291132
1983.77,0.0312785
1983.95,0.0349019
1984.08,0.0398983
1984.18,0.0464499
1984.29,0.0561285
1984.4,0.0700729
1984.5,0.0873811
1984.61,0.113277
1984.72,0.147686
1984.84,0.197073
1984.97,0.267472
1985.13,0.376135
1985.36,0.570083
1985.71,0.876178
1985.92,0.999977
1986.12,1.04172
1986.3,1.00702
1986.51,0.892969
1987.0,0.502605
1987.13,0.417505
1987.23,0.371178
1987.33,0.344103
1987.4,0.338905
1987.5,0.353572
1987.58,0.389368
1987.66,0.451241
1987.74,0.544664
1987.82,0.676216
1987.9,0.853706
1987.98,1.09922
1988.07,1.4164
1988.17,1.88184
1988.28,2.55722
1988.38,3.41345
1988.51,4.6802
1988.68,6.69605
1988.98,11.1752
1989.25,14.985
1989.45,16.8617
1989.63,17.4639
1989.81,16.8635
1990.0,15.0343
1990.32,10.4884
1990.57,6.90791
1990.72,5.11296
1990.85,3.91977
1990.97,3.07201
1991.07,2.5703
1991.17,2.20742
1991.28,1.92538
1991.42,1.76166
1991.56,1.7055
1991.6,1.70357
1991.88,1.73164
1992.11,1.67226
1992.31,1.50912
1992.57,1.17818
1992.92,0.677794
1993.1,0.470572
1993.23,0.340611
1993.35,0.256254
1993.46,0.190188
1993.56,0.144942
1993.66,0.110391
1993.75,0.0874034
1993.84,0.0698853
1993.94,0.0551398
1994.03,0.0450162
1994.13,0.037888
1994.25,0.0317917
1994.39,0.0271712
1994.53,0.024302
1994.72,0.0219189
1995.1,0.0191721
1995.75,0.0164171
1996.55,0.0144262
1997.08,0.0138606
1997.35,0.0142026
1997.55,0.0153873
1997.68,0.0172234
1997.79,0.0196296
1997.89,0.0233552
1997.98,0.0278735
1998.07,0.0341152
1998.15,0.0425836
1998.25,0.0551682
1998.35,0.0720224
1998.44,0.0940814
1998.54,0.122272
1998.64,0.160991
1998.77,0.220023
1998.93,0.312588
1999.15,0.473993
1999.5,0.73966
1999.71,0.851487
1999.91,0.893107
1999.92,0.893323
2000.11,0.860637
2000.3,0.761964
2000.63,0.523095
2000.89,0.331016
2001.04,0.235397
2001.18,0.170087
2001.29,0.127874
2001.39,0.0987597
2001.49,0.076056
2001.58,0.0589683
2001.68,0.0465769
2001.77,0.0375256
2001.86,0.0310917
2001.96,0.0266639
2002.06,0.0234255
2002.2,0.0213064
2002.33,0.0206658
2002.47,0.021135
2002.63,0.0231365
2002.76,0.0264162
2002.87,0.0306566
2002.97,0.0370583
2003.07,0.0451904
2003.16,0.0565868
2003.26,0.0723411
2003.34,0.0921031
2003.44,0.120678
2003.53,0.158367
2003.63,0.207064
2003.73,0.276354
2003.85,0.373646
2003.98,0.513028
2004.14,0.722446
2004.37,1.08455
2005.2,2.58056
2005.38,3.03945
2005.55,3.66357
2005.69,4.48931
2005.86,5.76802
2006.09,8.04755
2006.46,12.0175
2006.66,13.6033
2006.86,14.1769
2007.05,13.6409
2007.25,12.0312
2007.58,8.18735
2007.83,5.20082
2007.98,3.72911
2008.12,2.66016
2008.24,1.93016
2008.34,1.44359
2008.43,1.07795
2008.51,0.830755
2008.59,0.635254
2008.68,0.482942
2008.76,0.365913
2008.84,0.280014
2008.91,0.217119
2008.99,0.169391
2009.05,0.136606
2009.13,0.108925
2009.21,0.0882846
2009.29,0.0708569
2009.38,0.0588145
2009.47,0.0490372
2009.59,0.0407424
2009.74,0.034254
2009.91,0.029299
2010.13,0.0249123
2010.45,0.0207349
2010.84,0.0171761
2011.32,0.0142682
2011.83,0.0121293
2012.47,0.0103662
2013.11,0.00928703
2013.71,0.00885807
2013.97,0.00905481
2014.15,0.00958504
2014.28,0.0104396
2014.39,0.0116872
2014.49,0.01372
2014.58,0.0161897
2014.67,0.0197268
2014.76,0.0247201
2014.83,0.0306708
2014.91,0.0385214
2014.99,0.0504428
2015.08,0.0663233
2015.17,0.0871317
2015.25,0.113941
2015.35,0.152694
2015.45,0.202113
2015.55,0.268816
2015.69,0.374158
2015.83,0.519487
2016.02,0.759002
2016.5,1.41325
2016.72,1.62017
2016.91,1.68634
2016.93,1.68637
2017.13,1.61369
2017.32,1.43667
2017.65,0.993822
2017.9,0.636639
2018.06,0.456331
2018.2,0.32764
2018.32,0.238462
2018.42,0.176962
2018.52,0.135189
2018.61,0.101295
2018.69,0.0775072
2018.78,0.0590256
2018.86,0.0448911
2018.94,0.0342422
2019.03,0.0263346
2019.11,0.0205446
2019.19,0.0163587
2019.28,0.0133689
2019.37,0.0110096
2019.47,0.00943992
2019.59,0.00820629
2019.71,0.00747744
2019.9,0.00687988
2020.18,0.00657697
2020.26,0.00655134
2020.6,0.00666096
2020.82,0.00697062
2020.99,0.00746407
2021.1,0.00804109
2021.21,0.00897256
2021.32,0.0104918
2021.42,0.0125922
2021.51,0.0152569
2021.59,0.0190637
2021.66,0.0234202
2021.73,0.0291946
2021.8,0.0367843
2021.87,0.0478005
2021.95,0.0623519
2022.03,0.0813329
2022.11,0.108642
2022.2,0.14555
2022.29,0.193075
2022.38,0.259292
2022.48,0.342794
2022.6,0.472587
2022.73,0.658422
2022.89,0.93791
2023.25,1.67318
2023.5,2.15221
2023.7,2.38046
2023.83,2.42242
2024.01,2.33824
2024.19,2.11155
2024.47,1.56459
2024.77,0.932998
2024.94,0.647388
2025.08,0.464191
2025.18,0.348661
2025.28,0.269057
2025.38,0.206381
2025.46,0.165532
2025.54,0.141247
2025.62,0.122868
2025.68,0.116744
2025.74,0.115318
2025.82,0.120772
2025.9,0.135942
2025.98,0.160939
2026.08,0.201265
2026.18,0.261988
2026.3,0.349009
2026.42,0.46844
2026.59,0.662387
2027.06,1.30197
2027.28,1.52069
2027.48,1.60039
2027.5,1.60133
2027.68,1.54407
2027.86,1.39051
2028.13,1.04033
2028.44,0.624837
2028.59,0.447364
2028.73,0.317832
2028.84,0.23405
2028.94,0.175825
2029.04,0.130153
2029.13,0.0996854
2029.22,0.0757714
2029.3,0.0585943
2029.38,0.0456348
2029.46,0.0360952
2029.54,0.0292825
2029.61,0.0250391
2029.7,0.0215894
2029.8,0.0195915
2029.92,0.018829
2030.09,0.0195947
2030.49,0.0233581
2030.66,0.0239204
2030.88,0.0230225
2031.12,0.0201185
2031.66,0.0111264
2031.86,0.00838244
2032.02,0.00678925
2032.18,0.00564475
2032.32,0.00496465
2032.5,0.00438545
2032.75,0.00399549
2033.15,0.00379858
2033.34,0.00378432
2033.92,0.0038457
2034.68,0.00412318
2035.07,0.00442885
2035.31,0.00480526
2035.45,0.00521745
2035.6,0.00593573
2035.72,0.00696725
2035.81,0.00827012
2035.9,0.00993989
2035.98,0.0123146
2036.05,0.0151144
2036.12,0.018846
2036.2,0.0237779
2036.27,0.0304678
2036.35,0.0400334
2036.43,0.0526306
2036.51,0.0689812
2036.6,0.0928728
2036.69,0.123777
2036.79,0.167881
2036.9,0.227602
2037.02,0.313236
2037.16,0.442667
2037.35,0.648391
2037.81,1.22089
2038.02,1.40678
2038.21,1.47178
2038.22,1.47198
2038.41,1.42017
2038.59,1.28081
2038.86,0.96207
2039.16,0.581757
2039.33,0.40005
2039.46,0.294005
2039.57,0.217365
2039.67,0.160888
2039.77,0.11994
2039.86,0.0905607
2039.94,0.0700737
2040.02,0.052934
2040.1,0.0398804
2040.17,0.0315297
2040.24,0.025028
2040.31,0.0200174
2040.38,0.0161912
2040.47,0.0128075
2040.55,0.0104112
2040.64,0.00872949
2040.73,0.00739954
2040.84,0.0064326
2040.98,0.00572367
2041.15,0.00526519
2041.49,0.00486163
2042.08,0.0046184
2042.45,0.0045742
2043.67,0.00471649
2044.89,0.00516106
2046.12,0.00593647
2047.18,0.00702217
2048.08,0.00842085
2048.69,0.00984643
2049.31,0.0119341
2049.75,0.0141231
2050.12,0.0166958
2050.42,0.0196306
2050.64,0.0228474
2050.81,0.0266469
2050.93,0.030735
2051.05,0.0368851
2051.15,0.0442293
2051.24,0.0533685
2051.32,0.0664052
2051.41,0.0839904
2051.48,0.105604
2051.56,0.134505
2051.63,0.172905
2051.71,0.2235
2051.78,0.289536
2051.86,0.376469
2051.94,0.489005
2052.01,0.631787
2052.1,0.844364
2052.19,1.11562
2052.29,1.48778
2052.41,2.03379
2052.53,2.78392
2052.67,3.8685
2052.87,5.70793
2053.27,9.64299
2053.48,11.1456
2053.68,11.7367
2053.7,11.7448
2053.89,11.3159
2054.09,10.019
2054.44,6.67571
2054.68,4.48732
2054.83,3.29175
2054.96,2.52907
2055.08,1.94657
2055.19,1.57049
2055.29,1.29185
2055.41,1.07979
2055.52,0.932371
2055.67,0.801644
2055.88,0.697012
2056.11,0.632741
2056.26,0.618921
2056.37,0.631355
2056.49,0.678108
2056.61,0.75865
2056.74,0.907606
2056.87,1.12383
2057.02,1.47461
2057.24,2.10078
2057.61,3.26249
2057.81,3.70638
2058.01,3.87738
2058.02,3.87779
2058.2,3.73709
2058.39,3.34555
2058.68,2.43419
2058.96,1.53691
2059.12,1.09752
2059.25,0.795963
2059.37,0.590253
2059.48,0.441718
2059.57,0.336254
2059.67,0.254989
2059.76,0.198505
2059.85,0.154053
2059.94,0.121836
2060.03,0.101268
2060.11,0.086597
2060.21,0.0745468
2060.32,0.067603
2060.44,0.0639446
2060.5,0.0635067
2060.65,0.0651179
2060.81,0.0705822
2060.98,0.0799359
2061.1,0.090441
2061.23,0.105607
2061.35,0.128156
2061.45,0.155733
2061.54,0.186237
2061.63,0.233155
2061.71,0.290032
2061.8,0.371493
2061.88,0.466765
2061.95,0.590001
2062.03,0.748025
2062.13,0.994553
2062.22,1.3175
2062.31,1.73333
2062.42,2.32463
2062.53,3.15727
2062.66,4.36316
2062.81,6.15973
2063.0,8.97626
2063.43,15.8168
2063.64,18.3929
2063.84,19.5104
2063.89,19.5499
2064.09,18.7864
2064.3,16.5168
2064.87,8.05299
2065.05,5.72402
2065.2,4.26528
2065.34,3.18685
2065.48,2.36832
2065.6,1.81375
2065.72,1.4033
2065.84,1.05348
2065.95,0.817318
2066.06,0.632413
2066.18,0.488234
2066.29,0.376453
2066.4,0.290479
2066.51,0.224976
2066.61,0.180236
2066.71,0.145789
2066.82,0.115037
2066.94,0.0930059
2067.06,0.0773215
2067.21,0.0638826
2067.36,0.0551179
2067.54,0.0486357
2067.72,0.0454266
2067.78,0.0450536
2067.9,0.0455057
2068.01,0.0479072
2068.14,0.0530904
2068.26,0.0619067
2068.38,0.0754333
2068.51,0.0948335
2068.63,0.121205
2068.77,0.159236
2068.92,0.214897
2069.15,0.317678
2069.55,0.50466
2069.78,0.580877
2070.02,0.610885
2070.07,0.61179
2070.38,0.602659
2070.54,0.614141
2070.66,0.646006
2070.81,0.717733
2070.96,0.84234
2071.14,1.06071
2071.63,1.7919
2071.84,1.99242
2071.99,2.0408
2072.19,1.96457
2072.4,1.73093
2072.75,1.13219
2072.99,0.756644
2073.13,0.565635
2073.25,0.446556
2073.36,0.365133
2073.42,0.331189
2073.51,0.304414
2073.57,0.299011
2073.64,0.307167
2073.71,0.329918
2073.77,0.36862
2073.85,0.436099
2073.94,0.546379
2074.03,0.696981
2074.12,0.920279
2074.22,1.21389
2074.33,1.63386
2074.47,2.26886
2074.62,3.17894
2074.86,4.86093
2075.19,7.34265
2075.41,8.47504
2075.61,8.85544
2075.62,8.85625
2075.8,8.54549
2076.0,7.5925
2076.31,5.41716
2076.59,3.35996
2076.75,2.34053
2076.88,1.69593
2077.0,1.23092
2077.11,0.9035
2077.2,0.687223
2077.29,0.51735
2077.38,0.386592
2077.46,0.300362
2077.54,0.233765
2077.62,0.183243
2077.69,0.145777
2077.77,0.118876
2077.84,0.1031
2077.91,0.0908691
2078.0,0.0847462
2078.03,0.0843249
2078.09,0.0861124
2078.15,0.0914994
2078.23,0.103732
2078.3,0.122974
2078.38,0.150661
2078.45,0.188709
2078.53,0.239564
2078.61,0.313858
2078.69,0.411926
2078.78,0.539127
2078.86,0.701372
2078.95,0.929519
2079.06,1.26286
2079.17,1.73735
2079.29,2.35865
2079.44,3.29038
2079.66,4.95487
2080.05,8.24503
2080.25,9.42717
2080.45,9.90243
2080.47,9.90667
2080.66,9.55216
2080.84,8.56563
2081.13,6.27268
2081.42,3.89307
2081.58,2.76492
2081.72,1.9896
2081.84,1.48344
2081.94,1.13029
2082.04,0.889786
2082.12,0.722441
2082.21,0.599182
2082.29,0.513205
2082.38,0.45801
2082.47,0.427558
2082.56,0.416067
2082.63,0.418808
2082.84,0.459739
2083.13,0.527197
2083.31,0.542219
2083.49,0.524599
2083.7,0.467528
2083.99,0.341665
2084.28,0.214414
2084.45,0.150847
2084.59,0.10963
2084.71,0.0822527
2084.82,0.0629315
2084.92,0.049615
2085.01,0.0396899
2085.1,0.0330004
2085.2,0.0284056
2085.3,0.0260655
2085.35,0.0256553
2085.45,0.0262276
2085.54,0.0285377
2085.67,0.0337211
2085.79,0.0413261
2085.94,0.054302
2086.16,0.0769167
2086.56,0.122281
2086.78,0.13885
2086.96,0.143408
2087.15,0.138401
2087.36,0.122489
2087.69,0.0847102
2087.96,0.0542605
2088.12,0.0389871
2088.26,0.0292211
2088.38,0.0218948
2088.5,0.0168675
2088.61,0.0131037
2088.73,0.0103693
2088.83,0.0086193
2088.96,0.00710728
2089.09,0.00613109
2089.21,0.00551291
2089.42,0.00496428
2089.73,0.00461299
2090.27,0.004427
2090.32,0.00442475
2090.8,0.00453266
2091.61,0.00488984
2091.65,0.00489178
2092.19,0.0046831
2092.54,0.00451701
2092.74,0.00459591
2092.87,0.00481929
2093.01,0.00527512
2093.15,0.0060749
2093.27,0.00717068
2093.39,0.00880587
2093.5,0.0108602
2093.63,0.0140739
2093.76,0.0182869
2093.91,0.0243955
2094.12,0.0350233
2094.53,0.0585783
2094.72,0.0666213
2094.93,0.0707603
2094.98,0.0709203
2095.15,0.0687368
2095.38,0.0605529
2095.94,0.0299263
2096.1,0.0226844
2096.22,0.0184218
2096.34,0.0153283
2096.44,0.0137689
2096.54,0.0131091
2096.55,0.0130956
2096.64,0.013477
2096.71,0.0145437
2096.79,0.0168168
2096.88,0.0204345
2096.96,0.0254415
2097.04,0.0323129
2097.12,0.0414568
2097.21,0.0533429
2097.3,0.0709419
2097.39,0.0936
2097.5,0.126115
2097.61,0.172115
2097.75,0.240944
2097.92,0.343145
2098.21,0.563009
2098.5,0.778517
2098.7,0.881135
2098.9,0.917917
2099.1,0.881351
2099.32,0.774334
2099.86,0.396086
2100.04,0.291715
2100.2,0.221025
2100.35,0.168244
2100.5,0.130614
2100.65,0.102072
2100.81,0.0781125
2100.98,0.0593445
2101.13,0.0463009
2101.27,0.0376125
2101.38,0.032843
2101.48,0.03019
2101.55,0.0295867
2101.63,0.0301564
2101.72,0.0325227
2101.81,0.0369655
2101.91,0.0448132
2102.01,0.0561136
2102.11,0.0732688
2102.22,0.0957995
2102.36,0.131539
2102.51,0.182481
2102.73,0.272985
2103.1,0.431143
2103.32,0.496299
2103.52,0.51657
2103.71,0.498639
2103.92,0.439994
2104.24,0.305524
2104.49,0.195952
2104.66,0.136753
2104.8,0.0989204
2104.92,0.0722226
2105.03,0.0535324
2105.13,0.0404045
2105.22,0.031264
2105.31,0.0242308
2105.4,0.0189209
2105.49,0.0149837
2105.58,0.012116
2105.68,0.00987533
2105.78,0.00836144
2105.9,0.00720546
2106.02,0.00652112
2106.17,0.00604106
2106.43,0.00576736
2106.69,0.00573241
2107.73,0.00608645
2109.02,0.00700563
2110.06,0.0081448
2111.07,0.00975169
2111.98,0.0118371
2112.74,0.0143547
2113.34,0.0173045
2113.8,0.0206189
2114.21,0.0249585
2114.7,0.0319701
2115.32,0.0429717
2115.67,0.05153
2115.94,0.0609016
2116.14,0.0716762
2116.3,0.0846303
2116.44,0.101605
2116.55,0.121836
2116.66,0.149238
2116.75,0.181
2116.84,0.224131
2116.93,0.282661
2117.02,0.361798
2117.11,0.468025
2117.19,0.598549
2117.28,0.767076
2117.37,1.01722
2117.47,1.33649
2117.57,1.79349
2117.69,2.44209
2117.81,3.32404
2117.96,4.62686
2118.13,6.57946
2118.68,13.8421
2118.89,15.7209
2119.1,16.4518
2119.11,16.4547
2119.3,15.9337
2119.54,13.9669
2120.03,8.80972
2120.2,7.429
2120.4,6.29598
2120.64,5.43699
2121.14,4.08382
2121.62,2.35056
2121.86,1.54643
2122.02,1.10495
2122.14,0.822167
2122.27,0.597542
2122.38,0.444661
2122.48,0.333288
2122.58,0.249875
2122.67,0.193317
2122.76,0.150165
2122.85,0.117706
2122.94,0.0935907
2123.03,0.0758511
2123.12,0.0628904
2123.22,0.0519419
2123.34,0.0437522
2123.48,0.0375963
2123.65,0.0326722
2123.88,0.0283421
2124.22,0.0243112
2124.76,0.0199321
2125.41,0.0163702
2126.13,0.013692
2127.02,0.011477
2128.08,0.00975207
2129.18,0.00865242
2129.75,0.00842237
2130.13,0.00867162
2130.53,0.0095427
2131.22,0.0117176
2131.47,0.0120021
2131.79,0.011568
2132.55,0.00885057
2132.92,0.00797027
2133.32,0.00759611
2133.72,0.00753388
2134.38,0.00766817
2135.09,0.00806019
2135.64,0.00884099
2136.63,0.0110658
2137.27,0.0117488
2137.48,0.0125723
2137.61,0.0137157
2137.74,0.0157574
2137.85,0.0186909
2137.94,0.0223327
2138.03,0.0274661
2138.13,0.0345627
2138.22,0.0441821
2138.31,0.0569695
2138.41,0.0741317
2138.52,0.098858
2138.63,0.133877
2138.76,0.182551
2138.89,0.248308
2139.06,0.349039
2139.6,0.725658
2139.8,0.825339
2140.01,0.860493
2140.01,0.860496
2140.21,0.826672
2140.4,0.735849
2140.74,0.502833
2141.01,0.322566
2141.18,0.228303
2141.32,0.165688
2141.44,0.125923
2141.54,0.097429
2141.65,0.0744263
2141.76,0.0578183
2141.87,0.0458646
2141.98,0.0377934
2142.1,0.0317154
2142.2,0.0283167
2142.34,0.0255407
2142.51,0.0242481
2142.55,0.0242074
2142.69,0.0246655
2142.86,0.0266923
2143.02,0.0303143
2143.15,0.0352186
2143.29,0.0425646
2143.42,0.0532241
2143.54,0.0664663
2143.66,0.0839552
2143.8,0.111073
2143.96,0.150495
2144.17,0.216836
2144.64,0.384052
2144.87,0.438656
2145.08,0.456518
2145.25,0.444788
2145.48,0.397152
2146.0,0.241424
2146.19,0.1981
2146.33,0.176935
2146.47,0.165891
2146.54,0.164443
2146.66,0.168645
2146.8,0.186374
2146.92,0.214669
2147.01,0.250863
2147.11,0.302464
2147.21,0.37468
2147.31,0.474447
2147.4,0.610698
2147.49,0.773689
2147.59,1.00639
2147.68,1.31061
2147.78,1.70219
2147.89,2.28961
2148.01,3.08771
2148.13,4.18844
2148.28,5.80937
2148.47,8.34938
2148.98,16.46
2149.19,18.7788
2149.4,19.7021
2149.42,19.7106
2149.61,19.0369
2149.8,17.1544
2150.1,12.5716
2150.41,7.67106
2150.58,5.44152
2150.72,4.00589
2150.85,2.94432
2150.96,2.17861
2151.07,1.65201
2151.17,1.23787
2151.27,0.955659
2151.37,0.727312
2151.45,0.574714
2151.54,0.458107
2151.63,0.369589
2151.72,0.302656
2151.82,0.243556
2151.93,0.200476
2152.05,0.167015
2152.18,0.139728
2152.34,0.118184
2152.53,0.0996527
2152.8,0.0821333
2153.13,0.0679178
2153.49,0.0570441
2153.93,0.0478974
2154.46,0.0407721
2154.98,0.0366729
2155.99,0.0332347
2156.79,0.0317592
2157.23,0.0326475
2157.52,0.0348819
2157.72,0.0386895
2157.86,0.0435413
2157.98,0.0506353
2158.09,0.0601451
2158.18,0.0716614
2158.26,0.0877463
2158.35,0.110003
2158.44,0.140448
2158.52,0.180545
2158.61,0.235554
2158.7,0.30791
2158.78,0.401566
2158.88,0.537701
2158.98,0.712394
2159.09,0.958824
2159.21,1.30098
2159.35,1.807
2159.54,2.62578
2160.05,5.18546
2160.26,5.91002
2160.46,6.16781
2160.46,6.16795
2160.67,5.92145
2160.86,5.29832
2161.4,2.80232
2161.55,2.23415
2161.68,1.88126
2161.82,1.63319
2161.95,1.51073
2162.07,1.47792
2162.26,1.55004
2162.62,1.87175
2162.94,2.27569
2163.13,2.64728
2163.27,3.08267
2163.41,3.70523
2163.54,4.57768
2163.7,5.90038
2163.88,7.95613
2164.45,15.7971
2164.67,17.8197
2164.85,18.3378
2165.04,17.7074
2165.23,15.9634
2165.55,11.5202
2165.83,7.661
2166.01,5.67087
2166.15,4.42622
2166.28,3.57551
2166.4,2.96049
2166.53,2.53937
2166.69,2.22135
2166.9,1.9826
2167.43,1.58708
2167.88,1.09723
2168.23,0.719403
2168.42,0.539927
2168.58,0.427694
2168.72,0.347556
2168.86,0.294216
2168.97,0.267652
2169.1,0.253795
2169.13,0.253434
2169.23,0.259
2169.39,0.285944
2169.61,0.348936
2170.01,0.477881
2170.25,0.520842
